kaptCode,kaptName,kaptAddr,codeSaleNm,codeHeatNm,kaptTarea,kaptDongCnt,kaptdaCnt,kaptBcompany,kaptAcompany,kaptTel,kaptUrl,codeAptNm,doroJuso,codeMgrNm,codeHallNm,kaptUsedate,kaptFax,hoCnt,kaptMarea,kaptMparea60,kaptMparea85,kaptMparea135,kaptMparea136,privArea,bjdCode,kaptTopFloor,ktownFlrNo,kaptBaseFloor,kaptdEcntp,zipcode
A57070103,배산제일오투그란데,전북특별자치도 익산시 모현동2가 675 배산제일오투그란데,분양,지역난방,111944.17,11,739.0,주식회사제일건설,주식회사제일건설,0638583311,배산제일오투그란데.com,아파트,전북특별자치도 익산시 선화로 17,위탁관리,계단식,20141028,0638573311,739,84085.25,0.0,661.0,78.0,0.0,64436.4997,5214011500,23,23,1,18,54653
A10021075,익산예다음아르띠에,전북특별자치도 익산시 송학동 912- 익산예다음아르띠에,분양,개별난방,123054.96,11,816.0,(주)영무건설,(주)더와이,0638523838,홈닷ERP,아파트,전북특별자치도 익산시 학곤로1길 14,위탁관리,계단식,20241008,0638523839,816,89151.03,0.0,816.0,0.0,0.0,69347.9609,5214011600,28,28,1,19,
A10022334,익산라송센트럴카운티,전북특별자치도 익산시 송학동 908- 익산라송센트럴카운티,임대,개별난방,137637.0,10,866.0, 주)한토건설,라송산업(주),0638421700, ,아파트,전북특별자치도 익산시 학곤로 154-26,위탁관리(직영+위탁),계단식,20240912,0638421701,866,89805.37,221.0,645.0,0.0,0.0,68060.9702,5214011600,0,28,2,21,
A10022432,송학영무예다음2차아파트,전북특별자치도 익산시 송학동 901- 송학영무예다음2차아파트,임대,개별난방+기타,12937.0,1,117.0,영무건설주식회사,영무건설주식회사,0638589730,송학영무예다음2차.apti.co.kr,아파트,전북특별자치도 익산시 학곤로1길 13,위탁관리,혼합식,20210913, ,117,9767.8955,117.0,0.0,0.0,0.0,6995.9735,5214011600,1,14,0,0,
A10023486,송학크레지움캐슬아파트,전북특별자치도 익산시 송학동 902 송학크레지움캐슬아파트,임대,개별난방,50542.863,4,294.0,호림건설(주),호림주택(주),0638420709, ,아파트,,위탁관리,계단식,20220929,0638430709,294,34092.85,0.0,294.0,0.0,0.0,24975.352,5214011600,27,27,2,8,54665
A57008001,송학동 리젠시빌아파트,전북특별자치도 익산시 송학동 245-2 송학동 리젠시빌아파트,분양,개별난방,41347.04,4,346.0,리젠시빌산업(주),(주)진아건설,0638422459,www.apartz.com/homepage/5700801/index.html,아파트,전북특별자치도 익산시 배산로 39-6,위탁관리,계단식,20021129,0638411328,346,37086.355,0.0,346.0,0.0,0.0,29239.076,5214011600,15,15,1,14,54665
A57008002,송학동 현대,전북특별자치도 익산시 송학동 215 송학동 현대,분양,개별난방,46827.13,6,451.0,현대건설(주),한신주택,0638563559,송학동현대.ma-um.co.kr,아파트,전북특별자치도 익산시 배산로 34-1,자치관리,계단식,19911014,0638410742,451,45358.42,0.0,451.0,0.0,0.0,36122.67,5214011600,15,15,0,16,54664
A57008003,송학동 영무예다음,전북특별자치도 익산시 송학동 138-24 송학동 영무예다음,분양,개별난방,21566.283,1,170.0,영무건설,영무건설,0638548079,송학영무예다음.apti.co.kr/,아파트,전북특별자치도 익산시 배산로2길 28,위탁관리(직영+위탁),계단식,20060824,0638370237,170,21215.15,0.0,170.0,0.0,0.0,14440.905,5214011600,15,15,1,0,54664
A57008004,지안리즈,전북특별자치도 익산시 송학동 890 지안리즈,임대,개별난방,69530.805,7,700.0,전북개발공사,전북개발공사,0638546611, ,아파트,전북특별자치도 익산시 학곤로 154-7,위탁관리,혼합식,20090413,0638546688,700,36195.0,700.0,0.0,0.0,0.0,36195,5214011600,15,15,2,13,54666
A57008005,익산더샵아파트,전북특별자치도 익산시 송학동 898 익산더샵아파트,분양,개별난방,95523.08,8,648.0,포스코건설(주),익산송학지역주택조합,0638379977,http://iksanthesharp.postown.net,아파트,전북특별자치도 익산시 학곤로20길 77,위탁관리,계단식,20140430,0638586301,648,73983.08,0.0,574.0,74.0,0.0,57125,5214011600,24,24,0,19,54666
A57013001,목천원주아파트,전북특별자치도 익산시 목천동 396-1 목천원주아파트,분양,개별난방,17610.42,1,222.0,원주건설,원주건설,0638373790,목천원주아파트.apti.co.kr,아파트,전북특별자치도 익산시 목천로 48,위탁관리,복도식,19950224,0638589273,222,15592.41,222.0,0.0,0.0,0.0,11928.78,5214011700,15,15,1,3,54672
A57072902,목천동 한스빌,전북특별자치도 익산시 목천동 1376-1 목천동 한스빌,임대,,38067.793,2,746.0,(주)남해종합건설,한강건설,0638430039,kohom.co.kr,아파트,전북특별자치도 익산시 목천로 30-14,위탁관리,복도식,20010605,0638430211,746,19780.623,746.0,0.0,0.0,0.0,19780.5716,5214011700,15,15,0,8,54672
A10020450,중흥S클래스퍼스트파크아파트,전북특별자치도 익산시 신동 863- 중흥S클래스퍼스트파크아파트,혼합,개별난방,146575.69,8,834.0,중흥토건,모인파크(주),028370151, ,아파트,전북특별자치도 익산시 익산대로 399,위탁관리,계단식,20250826,0638370152,834,94984.07,39.0,523.0,272.0,0.0,73305.8257,5214012100,0,29,0,0,
A10020996,에스타큐브(주상복합),전북특별자치도 익산시 신동 789-7 에스타큐브(주상복합),임대,중앙난방,3562.736,1,147.0,이에스개발,에이팩스톤,0638432400, ,도시형 생활주택(주상복합),전북특별자치도 익산시 익산대로54길 90,위탁관리,혼합식,20210524,0638432401,147,3562.736,147.0,0.0,0.0,0.0,2160.0628,5214012100,1,7,2,3,
A10021227,신동 동북아파트,전북특별자치도 익산시 신동 620-3 신동 동북아파트,분양,개별난방,12958.8,1,115.0,동북건설,동북건설,0638582230, ,아파트,전북특별자치도 익산시 동서로 179-14,자치관리,계단식,19891129,0000000000,115,12958.8,0.0,115.0,0.0,0.0,9339.3,5214012100,1,5,0,0,
A10021656,위너스파크,전북특별자치도 익산시 신동 765-35 위너스파크,분양,개별난방,0.0,1,120.0,(유)미래시아건설,(유)미래시아건설,0638570303, ,다세대,전북특별자치도 익산시 무왕로 930,위탁관리,복도식,20190219,0638570303,120,3459.6,120.0,0.0,0.0,0.0,2155.86,5214012100,1,13,0,0,
A57072801,씨즈퍼스트,전북특별자치도 익산시 신동 764-4 씨즈퍼스트,분양,개별난방,16039.64,4,290.0,신성건설,글로벌공영,0638439977, ,도시형 생활주택(주상복합),전북특별자치도 익산시 익산대로68길 51,위탁관리,복도식,20130828,0638370607,318,8183.16,290.0,0.0,0.0,0.0,5050.1,5214012100,9,9,2,4,54646
A57072802,익산금호어울림,전북특별자치도 익산시 신동 861 익산금호어울림,분양,개별난방,112073.0,11,732.0,금호산업(주),신동아파트재건축정비사업조합,0638410766,익산금호어울림.apti.co.kr,아파트,전북특별자치도 익산시 인북로 334,위탁관리,계단식,20140822,0638410768,732,80538.02,167.0,482.0,83.0,0.0,61273.2704,5214012100,23,23,2,22,54632
A57097601,신동제일,전북특별자치도 익산시 신동 765-23 신동제일,분양,개별난방,19463.64,1,177.0,(주)제일건설,(주)제일,0638531352,신동제일.ma-um.co.kr,아파트,전북특별자치도 익산시 동서로21길 94-19,위탁관리,혼합식,19961219,0638410253,177,19009.38,89.0,44.0,44.0,0.0,14964.97,5214012100,12,12,0,4,54646
A10021145,영등주공2차아파트,전북특별자치도 익산시 영등동 255-6 영등주공2차아파트,분양,개별난방,14307.0,8,290.0,대한주택공사,대한주택공사,0638511286, ,아파트,전북특별자치도 익산시 동서로 326-9,자치관리,계단식,19880722,0638524428,290,13570.6,290.0,0.0,0.0,0.0,11039.28,5214012200,1,5,0,0,
A10021226,영등라인2차아파트,전북특별자치도 익산시 영등동 254-50 영등라인2차아파트,분양,개별난방,14538.0,1,146.0,(주)라인개발,(주)라인개발,0638553595, ,아파트,전북특별자치도 익산시 고봉로16길 12,자치관리,계단식,19950520,0630000000,146,13640.58,114.0,0.0,32.0,0.0,10545.16,5214012200,1,16,1,0,
A10023916,해오름시티,전북특별자치도 익산시 영등동 879 해오름시티,임대,개별난방,10477.14,1,186.0,(유)해오름주택건설,(주)해오름종합건설,07087440879, ,도시형 생활주택(아파트),,자치관리,복도식,20210303,07087440879,186,8472.84,186.0,0.0,0.0,0.0,3364.08,5214012200,13,13,2,2,54634
A57016005,영등우남아파트,전북특별자치도 익산시 영등동 772 영등우남아파트,분양,개별난방,23059.0,2,276.0,우남건설,우남건설,0638340071, ,아파트,전북특별자치도 익산시 무왕로16길 29,자치관리,계단식,19960828,0638340071,276,21588.72,276.0,0.0,0.0,0.0,16548.96,5214012200,13,13,0,12,54638
A57016012,영등동 신일,전북특별자치도 익산시 영등동 714-1 영등동 신일,분양,개별난방,91862.47,6,720.0,신일건설,신일건설,0638350148, ,아파트,전북특별자치도 익산시 약촌로 202,위탁관리,계단식,19920808,0638312665,720,88444.65,0.0,540.0,150.0,30.0,68417.1,5214012200,15,15,1,24,54642
A57016014,우남샘물타운,전북특별자치도 익산시 영등동 800 우남샘물타운,분양,개별난방,65082.18,5,890.0,(주)우남종합건설,(주)우남종합건설,0638312413,영등동우남샘물타운.ma-um.co.kr,아파트,전북특별자치도 익산시 고봉로34길 5-2,위탁관리,혼합식,19970826,0638312414,894,61049.56,890.0,0.0,0.0,0.0,46411.74,5214012200,15,15,1,0,54544
A57016017,영등3차제일,전북특별자치도 익산시 영등동 821 영등3차제일,분양,개별난방,125600.0,10,1177.0,제일건설,제일건설,0638332061,영등제일3차.ma-um.co.kr,아파트,전북특별자치도 익산시 고봉로34길 35,위탁관리,계단식,19981219,0638332062,1177,120661.15,227.0,950.0,0.0,0.0,94237.29,5214012200,15,15,0,41,54544
A57076218,영등동 우미,전북특별자치도 익산시 영등동 771-3 영등동 우미,분양,개별난방,36659.89,4,434.0,우미산업개발(주),우미산업개발(주),0638330461,영등동우미.ma-um.co.kr,아파트,전북특별자치도 익산시 무왕로16길 26,위탁관리,혼합식,19941217,0638330461,434,35846.74,338.0,96.0,0.0,0.0,27390.96,5214012200,15,15,0,14,54637
A57076219,영등우남그랜드타운,전북특별자치도 익산시 영등동 822 영등우남그랜드타운,분양,개별난방,94756.31,6,1110.0,(주)우남건설,(주)우남건설,0638348985,우남그랜드타운.apti.co.kr,아파트,전북특별자치도 익산시 하나로13길 26,위탁관리,계단식,19990105,0638348986,1110,94756.31,870.0,240.0,0.0,0.0,72367.2,5214012200,15,15,0,37,54546
A57076220,영등동신,전북특별자치도 익산시 영등동 682 영등동신,분양,개별난방,115655.0,14,1260.0,동신건설,동신건설,0638334771,영등동신.ma-um.co.kr,아파트,전북특별자치도 익산시 약촌로 228,위탁관리,혼합식,19920330,0638337929,1260,110876.03,480.0,780.0,0.0,0.0,89890.2,5214012200,15,15,1,29,54642
A57076221,한라아파트,전북특별자치도 익산시 영등동 774 한라아파트,사택 및 관사 등,개별난방,15147.0,3,210.0,한라건설,한라건설,0638353157,8353157@hanmail.net,아파트,전북특별자치도 익산시 동서로43길 46,위탁관리,혼합식,19951007,0638383027,210,15147.0,210.0,0.0,0.0,0.0,11066.4,5214012200,15,15,0,4,54641
A57076416,영등동 부영3차아파트,전북특별자치도 익산시 영등동 815 영등동 부영3차아파트,분양,개별난방,95502.695,8,1110.0,부영주택,부영주택,0638340345,영등동부영3차.ma-um.co.kr,아파트,전북특별자치도 익산시 하나로 483-60,위탁관리,복도식,19980812,0638340346,1110,77017.92,1110.0,0.0,0.0,0.0,57369.6,5214012200,15,15,0,16,54541
A57097901,영등동 골든캐슬,전북특별자치도 익산시 영등동 147 영등동 골든캐슬,분양,개별난방,41483.773,3,155.0,(주)미래종합건설,(주)캐슬,0638385577,gdcastle.co.kr,아파트,전북특별자치도 익산시 약촌로 268,위탁관리,계단식,20050325,0638385588,155,28633.4,0.0,0.0,0.0,155.0,23801.9005,5214012200,15,15,2,6,54637
A57097902,영등동 유원소라,전북특별자치도 익산시 영등동 266-3 영등동 유원소라,분양,개별난방,14290.59,1,165.0,(주)유원건설,(주)영풍공영,0638560115,영등동유원소라.ma-um.co.kr,아파트,전북특별자치도 익산시 고봉로 204,자치관리,혼합식,19930226,0638575361,165,14028.54,135.0,30.0,0.0,0.0,10566.9,5214012200,15,15,1,3,54628
A57097909,영등동 라인1차,전북특별자치도 익산시 영등동 255 영등동 라인1차,분양,개별난방,35809.87,3,342.0,(주)라인개발,(주)라인개발,0638553538,영등동라인1차.apti.co.kr,아파트,전북특별자치도 익산시 고봉로16길 11,자치관리,혼합식,19941130,0638370683,342,33442.62,174.0,132.0,36.0,0.0,25232.94,5214012200,20,20,1,8,54628
A57098003,영등현대아파트,전북특별자치도 익산시 영등동 529-2 영등현대아파트,분양,개별난방,20926.0,2,204.0,현대산업개발,현대산업개발,0638579236,영등현대.ma-um.co.kr,아파트,전북특별자치도 익산시 선화로47길 82,자치관리,계단식,19891019,0638579246,204,20503.56,0.0,204.0,0.0,0.0,16420.56,5214012200,11,11,0,10,54624
A57098204,영등동 제일2차2지구,전북특별자치도 익산시 영등동 763 영등동 제일2차2지구,분양,개별난방,38703.043,2,248.0,(주)제일건설,(주)제일건설,0638340436,http//영등동제일2차2지구apti.co.kr,아파트,전북특별자치도 익산시 고봉로24길 18,위탁관리,계단식,19970326,0638340438,248,28517.473,0.0,49.0,199.0,0.0,28517.473,5214012200,15,15,0,9,54643
A57098207,영등동 제일2차1지구,전북특별자치도 익산시 영등동 767-8 영등동 제일2차1지구,분양,개별난방,27265.105,3,297.0,(주)제일건설,(주)제일건설,0638319635,xn--21-qo2ij2wdjvj6a35etrbdyh7vhe2u12a.apti.co.kr/apthome/default.asp,아파트,전북특별자치도 익산시 고봉로24길 30,위탁관리,계단식,19970326,0638310694,297,26036.82,173.0,124.0,0.0,0.0,20898.231,5214012200,15,15,0,11,54643
A57098211,영등동 제일4차,전북특별자치도 익산시 영등동 810 영등동 제일4차,분양,개별난방,60944.0,5,708.0,제일건설(주),제일건설(주),0638312063,영등제일4차.apti.co.kr,아파트,전북특별자치도 익산시 무왕로9길 60,위탁관리,계단식,19991125,0638352064,708,54638.13,708.0,0.0,0.0,0.0,42317.16,5214012200,15,15,1,24,54542
A57098213,비사벌아파트,전북특별자치도 익산시 영등동 771-2 비사벌아파트,분양,개별난방,69879.56,7,810.0,비사벌(주),비사벌(주),0638343120,https://영등비사벌.apti.co.kr/,아파트,전북특별자치도 익산시 고봉로30길 51,위탁관리,계단식,19950729,0638343121,810,66441.0,630.0,180.0,0.0,0.0,53044.2,5214012200,15,15,0,27,54637
A57098215,영등제일맨션,전북특별자치도 익산시 영등동 768-1 영등제일맨션,분양,개별난방,93825.8,7,900.0,제일건설,제일건설,0638322155,영등제일맨션아파트.apti.co.kr,아파트,전북특별자치도 익산시 고봉로30길 13,위탁관리,계단식,19950404,0638329205,900,90439.02,390.0,330.0,180.0,0.0,73779.3,5214012200,15,15,0,30,54636
A10020828,어양이지움더플러스,전북특별자치도 익산시 어양동 749- 어양이지움더플러스,분양,개별난방,30247.805,4,284.0,계성건설(주),(유)세진종합개발컨소시엄,0637232217, ,아파트,전북특별자치도 익산시 동서로 422,위탁관리,계단식,20240913,0637232219,284,30247.762,284.0,0.0,0.0,0.0,14126.8984,5214012300,20,20,1,0,
A10021944,동남로얄아파트,전북특별자치도 익산시 어양동 511-16 동남로얄아파트,분양,개별난방,11640.0,3,165.0,(주) 길림주택건설,(주)길림주택건설,0638334115, ,아파트,전북특별자치도 익산시 동서로 465,자치관리,계단식,19860521,0638334115,165,12688.9,165.0,0.0,0.0,0.0,8458.2,5214012300,5,5,0,0,
A10024850,익산 어양3차 오투그란데,전북특별자치도 익산시 어양동 744 익산 어양3차 오투그란데,분양,개별난방,21761.777,3,155.0,제일건설,(주)에버종합건설,0638326481, ,아파트,전북특별자치도 익산시 무왕로21길 31,위탁관리,계단식,20200525,0638326482,155,16733.18,0.0,155.0,0.0,0.0,13173.5895,5214012300,23,23,1,4,54553
A10024854,어양센트럴파크아파트,전북특별자치도 익산시 어양동 748 어양센트럴파크아파트,분양,개별난방,16222.795,1,200.0,남화토건,주식회사 동서,0638317365, ,아파트,전북특별자치도 익산시 하나로 337,위탁관리,계단식,20200604,0638314345,200,11879.98,200.0,0.0,0.0,0.0,7476.98,5214012300,28,28,1,0,54630
A10028009,e 편한세상 어양 아파트,전북특별자치도 익산시 어양동 736 e 편한세상 어양 아파트,분양,개별난방,190724.2,10,1200.0,(주)삼호건설,재건축조합,0638322809, ,아파트,전북특별자치도 익산시 동서로63길 25,위탁관리,계단식,20150724,0638322810,1200,134366.44,200.0,825.0,150.0,25.0,102948.92,5214012300,28,28,2,0,54565
A57021001,"동도미소드림(414,418번지)","전북특별자치도 익산시 어양동 414 동도미소드림(414,418번지)",분양,개별난방,59849.12,5,344.0,동도건설,동도건설,0638311437,어양동도미소드림.ma-um.co.kr,아파트,전북특별자치도 익산시 하나로 498-21,위탁관리,계단식,20050720,0638310181,344,51570.254,0.0,144.0,0.0,200.0,42217.5644,5214012300,15,15,1,13,54552
A57021002,어양현대,전북특별자치도 익산시 어양동 493-7 어양현대,분양,개별난방,38781.0,3,350.0,현대산업개발,현대산업개발,0638317986, ,아파트,전북특별자치도 익산시 무왕로20길 33,자치관리,계단식,19901114,0638341168,350,38504.27,0.0,294.0,56.0,0.0,31104.01,5214012300,14,14,0,13,54639
A57021003,어양주공5단지,전북특별자치도 익산시 어양동 621 어양주공5단지,분양,개별난방,43196.543,5,468.0,GS건설,대한주택공사,0638328373,어양주공5차.ma-um.co.kr,아파트,전북특별자치도 익산시 부송1로 17,자치관리,계단식,19980824,0638328454,468,43196.543,468.0,0.0,0.0,0.0,28075.32,5214012300,18,18,2,0,54563
A57021004,어양우미,전북특별자치도 익산시 어양동 84 어양우미,분양,개별난방,42089.46,3,497.0,주)우미산업개발,주)우미산업개발,0638333411,어양우미.ma-um.co.kr,아파트,전북특별자치도 익산시 무왕로22길 43,위탁관리,복도식,19961115,0638383026,497,41074.566,497.0,0.0,0.0,0.0,29813.4,5214012300,15,15,0,6,54566
A57021005,어양주공8단지,전북특별자치도 익산시 어양동 689 어양주공8단지,분양,개별난방,42403.57,6,550.0,화성건설,한국토지주택공사,0638323427,어양주공8단지.apti.co.krr,아파트,전북특별자치도 익산시 궁동로 109,위탁관리,계단식,20030205,0638323426,550,42191.67,550.0,0.0,0.0,0.0,31058.24,5214012300,15,15,1,19,54552
A57021006,어양GS자이,전북특별자치도 익산시 어양동 709 어양GS자이,분양,개별난방,150176.39,10,749.0,GS건설,(유)삼신종합건설,0638380709,GS자이아파트.apti.co.kr,아파트,전북특별자치도 익산시 동서로 509,위탁관리,계단식,20060623,0638380749,749,97244.516,0.0,150.0,373.0,226.0,97244.5141,5214012300,15,15,1,26,54566
